Rank,name,Drug.Name,Main.Target,average.cell.count,average.p53.intensity,Mahalanobis_dist
1,SN00737653,"Camptothecine_(S,+)",Topoisomerase_I_inhibitor,-0.6214883767462701,1.4956951626240689,44.037056028663045
2,SN00735670,(S)-(+)-Camptothecin,DNA_topoisomerase_I_inhibitor,-0.5994620704162712,1.3895668117627256,38.76722568365228
3,SN00756532,Camptothecin,DNA_topoisomerase_inhibitor,-0.10469737866669324,1.372952097911829,24.843937866123408
4,SN00750334,Clofarabine,ribonucleotide_reductase,-0.3584539709124763,1.1763227726404628,23.57781657039968
5,SN00750302,Camptothecine,Topoisomerase,-0.2688167584278,1.2203299548795556,22.904468264115344
6,SN00735028,cis-4-Aminocrotonic_acid,GABA-C_receptor_agonist,0,1.3276873641760472,21.6740688894842
7,SN00765797,Ganetespib_(STA-9090),HSP90_and_its_client_proteins_inhibitor,-0.6896598793878495,0.7570232465074596,21.042049877859668
8,SN00755744,Doxorubicin_hydrochloride,Antitumor_antibiotic_agent._Inhibits_DNA_topoisomerase_II,-0.3219280948873623,1.1243281350022019,21.0339723329135
9,SN00750197,17-DMAG,HSP90,-0.5145731728297583,0.9560566524124029,21.005051225398848
10,SN00734830,Mitoxantrone,DNA_synthesis_inhibitor,-0.5777669993169522,0.8479969065549501,19.870051305857665
11,SN00737094,Mitoxantrone_dihydrochloride,DNA_topoisomerase_II_inhibitor,-0.4941090702700427,0.925999418556223,19.578896702598907
12,SN00734812,Topotecan_hydrochloride_hydrate,Topetecan_is_a_topoisomerase_I_inhibitor_and_an_apoptosis_inducer_It_is_a_potent_antineoplastic_agent,-0.15200309344504995,1.1699250014423124,18.98610765955256
13,SN00755742,Daunorubicin_hydrochloride,RNA_synthesis_inhibitor,-0.2863041851566411,1.0285691521967708,17.39980204116309
14,SN00750194,Adriamycin,Topoisomerase,-0.21759143507262677,1.070389327891398,17.223437724782503
15,SN00750375,JNJ_26854165,p53,-0.029146345659516508,1.1309308698264486,15.99809564755815
16,SN00737105,Doxorubicin_hydrochloride,"DNA_intercalant,",-0.08926733809708741,1.0840642647884746,15.48465450270624
17,SN00750391,NVP-BEP800,HSP90,-0.12029423371771177,1.063502942306158,15.372017706769146
18,SN00750409,NVP-AUY922,HSP90,-0.862496476250065,0.09761079662642233,14.972261398836238
19,SN00737604,Cladribine,inhibits_the_enzyme_adenosine_deaminase,-0.15200309344504995,1.0071955014042038,14.341293982178554
20,SN00750333,Cladribine,Antimetabolites,-0.043943347587597055,1.0285691521967708,13.396099896865485
21,SN00737116,Daunorubicin_hydrochloride,DNA_intercaling,-0.10469737866669324,0.9560566524124029,12.336208130727993
